lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,label
0.7579296231269836,0.2950367033481598,-4.4009857447235845e-07,0.6930747032165527,0.27463942766189575,-0.012731877155601978,0.6511750221252441,0.21795892715454102,-0.01676011271774769,0.6339972615242004,0.15053695440292358,-0.023127729073166847,0.6304441094398499,0.0995350331068039,-0.0251369159668684,0.6753208041191101,0.15049079060554504,0.014547486789524555,0.669705867767334,0.09019655734300613,-0.01307104155421257,0.6796455383300781,0.13556060194969177,-0.029906028881669044,0.6893622875213623,0.17544841766357422,-0.036278314888477325,0.7111833095550537,0.13892024755477905,0.010190743021667004,0.7077425718307495,0.07703474164009094,-0.01690220646560192,0.7140197157859802,0.14351871609687805,-0.02457551658153534,0.7191269397735596,0.17654266953468323,-0.02201998047530651,0.7462391257286072,0.1378752887248993,0.0001851568667916581,0.7477613687515259,0.07916946709156036,-0.026424037292599678,0.7468393445014954,0.14331626892089844,-0.015988664701581,0.7490091919898987,0.1749708205461502,-0.0007514773751609027,0.7842177152633667,0.1459888517856598,-0.01159157045185566,0.7838373184204102,0.10233594477176666,-0.024569323286414146,0.7778570652008057,0.14591507613658905,-0.012613634578883648,0.7750976085662842,0.1690956950187683,0.0008264039061032236,A
0.7596558332443237,0.35088109970092773,-4.3949955852440326e-07,0.7018081545829773,0.3343273401260376,-0.01674940064549446,0.6576787233352661,0.2778753638267517,-0.024614321067929268,0.6406802535057068,0.2121003419160843,-0.03402704745531082,0.6459318399429321,0.16126976907253265,-0.03895363584160805,0.6777785420417786,0.20619197189807892,0.0025429874658584595,0.6746674180030823,0.14851124584674835,-0.029859285801649094,0.6860364675521851,0.19858762621879578,-0.04851718991994858,0.6940395832061768,0.23660461604595184,-0.05580475926399231,0.7139426469802856,0.19649279117584229,-0.0015777566004544497,0.713679313659668,0.1363564133644104,-0.03285917267203331,0.7190382480621338,0.2038835734128952,-0.040905121713876724,0.71921706199646,0.23305168747901917,-0.038296233862638474,0.7501123547554016,0.19622161984443665,-0.0113486647605896,0.7545000314712524,0.13836276531219482,-0.041753530502319336,0.7537044882774353,0.2048586905002594,-0.03209713101387024,0.7499509453773499,0.23344895243644714,-0.016947468742728233,0.787441074848175,0.20587949454784393,-0.022974353283643723,0.7909175753593445,0.1604406237602234,-0.03946959227323532,0.7856540083885193,0.20366930961608887,-0.028871340677142143,0.7795822620391846,0.226708322763443,-0.015881748870015144,A
0.7639909982681274,0.3966730535030365,-4.8518285211685e-07,0.706529438495636,0.37605541944503784,-0.013632924295961857,0.6645919680595398,0.31750956177711487,-0.01994694024324417,0.647270143032074,0.25322917103767395,-0.028428485617041588,0.6522611379623413,0.20502331852912903,-0.032059118151664734,0.6849682331085205,0.2505663335323334,0.004544266499578953,0.6779969930648804,0.19035309553146362,-0.026116788387298584,0.6894917488098145,0.24440380930900574,-0.042256083339452744,0.6975089907646179,0.2808368504047394,-0.04788440465927124,0.7210504412651062,0.24144867062568665,-0.0007016622112132609,0.7182899117469788,0.18195781111717224,-0.029320308938622475,0.7262060642242432,0.25053390860557556,-0.034209851175546646,0.7283398509025574,0.27598464488983154,-0.029865417629480362,0.7579178810119629,0.24084845185279846,-0.011436059139668941,0.7597011923789978,0.1834321916103363,-0.03899093717336655,0.7617103457450867,0.2486114203929901,-0.02636561170220375,0.7604916095733643,0.27478691935539246,-0.009961427189409733,0.7956053018569946,0.2501700818538666,-0.023973658680915833,0.7971220016479492,0.2034721076488495,-0.03747548535466194,0.792966365814209,0.24783721566200256,-0.024662630632519722,0.789351224899292,0.27093344926834106,-0.010676490142941475,A
0.7711713910102844,0.43496760725975037,-4.721585753486579e-07,0.7125135064125061,0.41278141736984253,-0.016345445066690445,0.6710491180419922,0.3521023690700531,-0.023602750152349472,0.6561350226402283,0.2860896587371826,-0.0325826071202755,0.6607517600059509,0.23775824904441833,-0.0363679900765419,0.6940761804580688,0.2824355959892273,0.004544754512608051,0.6884368062019348,0.2211953103542328,-0.027503401041030884,0.6985574960708618,0.27450552582740784,-0.045009542256593704,0.70619797706604,0.3150802552700043,-0.051291611045598984,0.7300265431404114,0.27466443181037903,0.0004689015040639788,0.7271913290023804,0.21486884355545044,-0.030217645689845085,0.7319561839103699,0.28407004475593567,-0.037192363291978836,0.7322513461112976,0.3117252588272095,-0.033807285130023956,0.7659658789634705,0.2753719985485077,-0.00952309649437666,0.7690528035163879,0.21916982531547546,-0.038681842386722565,0.7674484848976135,0.2847422957420349,-0.02789880707859993,0.7639011740684509,0.3111152648925781,-0.012391257099807262,0.8024976253509521,0.28535687923431396,-0.02159859985113144,0.8049969673156738,0.24335652589797974,-0.03668145835399628,0.7978312969207764,0.286284476518631,-0.02556520886719227,0.7913625240325928,0.3072214722633362,-0.012536155991256237,A
0.7754765152931213,0.47440630197525024,-4.4535073584484053e-07,0.7174268960952759,0.4486817717552185,-0.016321688890457153,0.6770051121711731,0.38751518726348877,-0.024004708975553513,0.6637787818908691,0.3216922879219055,-0.03349044919013977,0.6652001142501831,0.2714681327342987,-0.0382232628762722,0.7038634419441223,0.3204958140850067,0.004930152557790279,0.6979237794876099,0.2631776034832001,-0.027596797794103622,0.7056570649147034,0.31370049715042114,-0.0462690033018589,0.712163507938385,0.3536360561847687,-0.05318097397685051,0.7389165163040161,0.3136890232563019,0.0007562927203252912,0.7357743382453918,0.2532314360141754,-0.029373859986662865,0.7391886115074158,0.3199157118797302,-0.036302704364061356,0.7405968308448792,0.3479081392288208,-0.03290531411767006,0.7744472622871399,0.3159681558609009,-0.00940322782844305,0.7773898839950562,0.25932836532592773,-0.038371492177248,0.7744397521018982,0.32232436537742615,-0.027529213577508926,0.7725812792778015,0.3488234579563141,-0.011760761961340904,0.8105030059814453,0.32792195677757263,-0.021643133834004402,0.8137054443359375,0.2845075726509094,-0.036620400846004486,0.8050979971885681,0.3251892328262329,-0.025234000757336617,0.7995168566703796,0.34662216901779175,-0.011884938925504684,A
0.7779253721237183,0.5054993033409119,-4.7288338578255207e-07,0.7217759490013123,0.4831775426864624,-0.018346821889281273,0.6785979270935059,0.42208966612815857,-0.02660265751183033,0.6627681255340576,0.35647934675216675,-0.03617606312036514,0.6685854196548462,0.3079093396663666,-0.04021477699279785,0.7021499276161194,0.3497605323791504,0.0031333474908024073,0.6966493129730225,0.2933691143989563,-0.029909325763583183,0.7057362794876099,0.3488955497741699,-0.047197211533784866,0.7122160792350769,0.38566532731056213,-0.053127214312553406,0.7386794686317444,0.34362560510635376,-0.00010742867743829265,0.7359995245933533,0.2874227464199066,-0.03111516498029232,0.7395690083503723,0.3570006191730499,-0.036960914731025696,0.7389065027236938,0.3778282701969147,-0.03258109837770462,0.7754055857658386,0.34562233090400696,-0.009676042944192886,0.7777847647666931,0.2918277978897095,-0.039671890437603,0.7753021121025085,0.35588395595550537,-0.028801165521144867,0.7714605331420898,0.3747607469558716,-0.012933253310620785,0.8115192651748657,0.3566879332065582,-0.0213843435049057,0.8143006563186646,0.3146554231643677,-0.03682869300246239,0.80663001537323,0.3572651445865631,-0.025736747309565544,0.8008515238761902,0.3758612275123596,-0.012465870939195156,A
0.7755204439163208,0.5235417485237122,-4.755148665935849e-07,0.7189354300498962,0.5029588341712952,-0.01745905727148056,0.6774537563323975,0.4392684996128082,-0.02489595301449299,0.6624112725257874,0.3732154071331024,-0.03374767303466797,0.663366436958313,0.32267671823501587,-0.03733290731906891,0.6997089982032776,0.3677524924278259,0.003149250289425254,0.6940433979034424,0.3085936903953552,-0.029216134920716286,0.7034514546394348,0.3641178011894226,-0.04649258404970169,0.7100450396537781,0.4031866788864136,-0.05257587507367134,0.736296534538269,0.3606102764606476,-0.0005555577808991075,0.7331501245498657,0.3012303113937378,-0.031243572011590004,0.7372027039527893,0.3714132606983185,-0.03768739476799965,0.7374765276908875,0.3957345485687256,-0.03378213569521904,0.773006021976471,0.3627764582633972,-0.010301592759788036,0.7751765251159668,0.30720892548561096,-0.03962477296590805,0.7733555436134338,0.37234917283058167,-0.028541970998048782,0.7700361013412476,0.39366960525512695,-0.012833935208618641,0.8095179796218872,0.3738183081150055,-0.02217392437160015,0.812277615070343,0.33154600858688354,-0.037379540503025055,0.8048008680343628,0.3748251795768738,-0.02607209049165249,0.798936128616333,0.39356574416160583,-0.012883733958005905,A
0.7827351093292236,0.5517130494117737,-4.6530735176020244e-07,0.7272128462791443,0.5305652618408203,-0.01839917153120041,0.6846354603767395,0.4682499170303345,-0.02634289115667343,0.6693615317344666,0.40293627977371216,-0.03552516922354698,0.6736165881156921,0.3521980345249176,-0.03941630199551582,0.7086890339851379,0.39385271072387695,0.003806674387305975,0.7043086290359497,0.33803409337997437,-0.02854621782898903,0.712573230266571,0.3931070566177368,-0.0459381639957428,0.7192386388778687,0.42957985401153564,-0.05236037075519562,0.7448771595954895,0.3873726427555084,0.00047627606545574963,0.7435325384140015,0.3313050866127014,-0.03050486370921135,0.7462154626846313,0.4016108512878418,-0.0371055044233799,0.7462368607521057,0.42384326457977295,-0.033231258392333984,0.7816444635391235,0.38967734575271606,-0.009110700339078903,0.7860258221626282,0.3373155891895294,-0.03912937641143799,0.7829836010932922,0.4031776487827301,-0.028309063985943794,0.7794021368026733,0.42322710156440735,-0.012485175393521786,0.8182332515716553,0.401249498128891,-0.020868761464953423,0.8219755291938782,0.3601907193660736,-0.03653709590435028,0.8144568204879761,0.40521958470344543,-0.02541402354836464,0.8085477352142334,0.4238608181476593,-0.012170393951237202,A
0.7797830104827881,0.569378137588501,-4.741601458135847e-07,0.724561870098114,0.5488137006759644,-0.019347112625837326,0.6809976696968079,0.4878348708152771,-0.027328908443450928,0.6644271016120911,0.4217425286769867,-0.03659038618206978,0.6678935885429382,0.3710288405418396,-0.040015917271375656,0.7042664885520935,0.41303902864456177,0.0052200620993971825,0.6987167000770569,0.3566456437110901,-0.028335444629192352,0.7086937427520752,0.4124523103237152,-0.04568933695554733,0.7159504890441895,0.44631659984588623,-0.05173707380890846,0.7406482100486755,0.40596213936805725,0.002433112822473049,0.7375833988189697,0.35034066438674927,-0.029313143342733383,0.7420445084571838,0.42091867327690125,-0.03526743873953819,0.7430546283721924,0.43796834349632263,-0.03066863864660263,0.7772638201713562,0.4072101414203644,-0.0071949888952076435,0.78013014793396,0.35547560453414917,-0.03810006007552147,0.7778797745704651,0.42104342579841614,-0.02703956700861454,0.7750022411346436,0.4360105097293854,-0.010821537114679813,0.813589334487915,0.4169677197933197,-0.01919606514275074,0.8170744180679321,0.3776736557483673,-0.035117000341415405,0.8092686533927917,0.42247655987739563,-0.024467606097459793,0.803794264793396,0.43830054998397827,-0.01151004247367382,A
0.7798902988433838,0.5976707935333252,-4.970703457729542e-07,0.7256274819374084,0.577582836151123,-0.018851405009627342,0.6820770502090454,0.5157344937324524,-0.026650724932551384,0.6645228862762451,0.45008984208106995,-0.03600263223052025,0.6684978008270264,0.40044012665748596,-0.039570581167936325,0.7038572430610657,0.4400952458381653,0.005246312357485294,0.6970727443695068,0.38329893350601196,-0.028143055737018585,0.7074689269065857,0.4424486756324768,-0.04488714411854744,0.7149063348770142,0.4761590361595154,-0.05055616796016693,0.7403345704078674,0.43310075998306274,0.001923280069604516,0.7361637353897095,0.37782710790634155,-0.030002417042851448,0.7411890625953674,0.4515438377857208,-0.035214558243751526,0.7431248426437378,0.468609094619751,-0.029899008572101593,0.7774427533149719,0.43479612469673157,-0.008218450471758842,0.7790049910545349,0.38235124945640564,-0.03960563987493515,0.7774211168289185,0.4512660503387451,-0.027620669454336166,0.7753954529762268,0.46794432401657104,-0.010501794517040253,0.8141719102859497,0.4446727931499481,-0.020667949691414833,0.8159679770469666,0.4054238796234131,-0.03687680512666702,0.8085967302322388,0.45176827907562256,-0.025686785578727722,0.8041060566902161,0.46822378039360046,-0.012156723067164421,A
0.7757811546325684,0.6308292150497437,-4.943749445374124e-07,0.7235641479492188,0.611038088798523,-0.020995868369936943,0.6806224584579468,0.5495708584785461,-0.03022054210305214,0.6623662710189819,0.4839787483215332,-0.040537357330322266,0.6667881608009338,0.4333574175834656,-0.04468170180916786,0.7019807696342468,0.47357648611068726,0.0029388577677309513,0.6956586241722107,0.4173058271408081,-0.03163943439722061,0.7046751976013184,0.47775572538375854,-0.0479559525847435,0.7113955020904541,0.5093059539794922,-0.0532073937356472,0.7387343049049377,0.46734338998794556,0.00046658373321406543,0.7347776293754578,0.4136393964290619,-0.032917849719524384,0.7382889986038208,0.4886639714241028,-0.037331677973270416,0.7390268445014954,0.5014967918395996,-0.031236784532666206,0.7759003639221191,0.46916767954826355,-0.009165220893919468,0.7773160934448242,0.41817349195480347,-0.04182204604148865,0.7746559977531433,0.48736312985420227,-0.028986208140850067,0.7718244791030884,0.49995312094688416,-0.011214311234652996,0.8125001788139343,0.4785441756248474,-0.021301209926605225,0.8145657181739807,0.44064801931381226,-0.03832881152629852,0.8071383833885193,0.48803040385246277,-0.027082199230790138,0.8023821711540222,0.5028449296951294,-0.01343101728707552,A
0.7780517339706421,0.6609687805175781,-4.6063982495070377e-07,0.7251096367835999,0.6410402655601501,-0.02644043229520321,0.6818981170654297,0.580685019493103,-0.03768322989344597,0.6646690964698792,0.514299213886261,-0.04899592697620392,0.6662856936454773,0.461246132850647,-0.053447425365448,0.701508104801178,0.49765485525131226,0.0018402361311018467,0.6977313160896301,0.4462968707084656,-0.03301543742418289,0.7074312567710876,0.5081195831298828,-0.048980869352817535,0.7136231064796448,0.5371383428573608,-0.054035864770412445,0.7397972345352173,0.4920494854450226,0.0017258166335523129,0.738290011882782,0.44498953223228455,-0.032733697444200516,0.7413780689239502,0.5210363864898682,-0.03763669356703758,0.7402934432029724,0.5291164517402649,-0.031578294932842255,0.7775974869728088,0.4950456917285919,-0.006342555861920118,0.7810060977935791,0.4517495632171631,-0.04105939716100693,0.7777674198150635,0.5212264657020569,-0.029806049540638924,0.7733811140060425,0.5293746590614319,-0.01268593780696392,0.8143115043640137,0.5049759149551392,-0.017305759713053703,0.8177482485771179,0.47289592027664185,-0.03612852096557617,0.8100391030311584,0.5205478072166443,-0.026612544432282448,0.8041781187057495,0.5322087407112122,-0.013856904581189156,A
